date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:26:16	160380/160380	---M--	200	added ('OK')	image/jpeg	etag:%222727c-5df355a79d7db%22	https://www.arssenasa.gob.do/wp-content/uploads/2021/02/Oficina-Barahona-I-1024x768.jpeg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2021/02/Oficina-Barahona-I-1024x768.jpg	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:16	11118/11118	---M--	200	added ('OK')	image/jpeg	etag:%222b6e-5ba5b879dbc13%22	https://www.arssenasa.gob.do/wp-content/uploads/2021/02/oficinasancristobal.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2021/02/oficinasancristobal.jpg	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:17	63276/63276	---M--	200	added ('OK')	image/jpeg	etag:%22f72c-5e1c7134a8a63%22	https://www.arssenasa.gob.do/wp-content/uploads/2021/02/sanjuan.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2021/02/sanjuan.jpg	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:17	68564/68564	---M--	200	added ('OK')	image/jpeg	etag:%2210bd4-60b159c7a6d3b%22	https://www.arssenasa.gob.do/wp-content/uploads/2022/04/oficinaAllentown.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2022/04/oficinaAllentown.jpg	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:17	81768/81768	---M--	200	added ('OK')	image/jpeg	etag:%2213f68-60ac84fc0af1b%22	https://www.arssenasa.gob.do/wp-content/uploads/2022/04/oficinaBoston.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2022/04/oficinaBoston.jpg	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:17	105628/105628	---M--	200	added ('OK')	image/jpeg	etag:%2219c9c-60b15ba15e4f4%22	https://www.arssenasa.gob.do/wp-content/uploads/2022/04/oficinaLawrence.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2022/04/oficinaLawrence.jpg	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:17	77747/77747	---M--	200	added ('OK')	image/jpeg	etag:%2212fb3-5e77619085cb6%22	https://www.arssenasa.gob.do/wp-content/uploads/2022/04/senasamiami.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2022/04/senasamiami.jpg	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:18	58158/58158	---M--	200	added ('OK')	image/jpeg	etag:%22e32e-5dda3cb0a7597%22	https://www.arssenasa.gob.do/wp-content/uploads/2022/04/consuladoNJ.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2022/04/consuladoNJ.jpg	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:18	37346/37346	---M--	200	added ('OK')	image/jpeg	etag:%2291e2-5dda38f698785%22	https://www.arssenasa.gob.do/wp-content/uploads/2022/04/consuladoNY.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2022/04/consuladoNY.jpg	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:18	70775/70775	---M--	200	added ('OK')	image/jpeg	etag:%2211477-60aaebd5c2ee4%22	https://www.arssenasa.gob.do/wp-content/uploads/2022/04/oficinaOrlando.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2022/04/oficinaOrlando.jpg	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:18	69641/69641	---M--	200	added ('OK')	image/jpeg	etag:%2211009-5dda3ceea15be%22	https://www.arssenasa.gob.do/wp-content/uploads/2022/04/consuladoPH.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2022/04/consuladoPH.jpg	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:18	51147/51147	---M--	200	added ('OK')	image/jpeg	etag:%22c7cb-61c6d3fa15ece%22	https://www.arssenasa.gob.do/wp-content/uploads/2022/04/oficinaPuertoRico.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2022/04/oficinaPuertoRico.jpg	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:19	179950/179950	---M--	200	added ('OK')	image/png	etag:%222beee-6153230c79bce%22	https://www.arssenasa.gob.do/wp-content/uploads/2024/04/centros-servicio-prestadores-b.png	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2024/04/centros-servicio-prestadores-b.png	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:19	28423/28423	---M-Z	200	added ('OK')	text/css	etag:%226f07-61b658bd72d6c-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-6891.css?ver=1718972812	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-6891f66a.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:19	31786/31786	---M-Z	200	added ('OK')	text/css	etag:%227c2a-61cc228e09bc5-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-6940.css?ver=1720470095	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-6940f791.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:19	12197/12197	---M-Z	200	added ('OK')	text/css	etag:%222fa5-61b658bfa5559-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-6966.css?ver=1718972814	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-69663a8b.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:19	11084/11084	---M-Z	200	added ('OK')	text/css	etag:%222b4c-61d5e9aa8ca51-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-6979.css?ver=1721142019	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-69792b7e.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:20	33565/33565	---M-Z	200	added ('OK')	text/css	etag:%22831d-61c701a207d0c-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-12897.css?ver=1720117660	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-1289701e3.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:20	7143/7143	---M-Z	200	added ('OK')	text/css	etag:%221be7-61c310a6be995-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-6999.css?ver=1719846814	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-699910e2.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:20	8507/8507	---M-Z	200	added ('OK')	text/css	etag:%22213b-61cc213470ba5-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7011.css?ver=1720469732	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7011d44d.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:20	8446/8446	---M-Z	200	added ('OK')	text/css	etag:%2220fe-61b658c232a64-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7019.css?ver=1718972817	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-70194da0.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:21	18055/18055	---M-Z	200	added ('OK')	text/css	etag:%224687-61c30f4c25745-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7025.css?ver=1719846450	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-702510fe.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:21	5226/5226	---M-Z	200	added ('OK')	text/css	etag:%22146a-61b658c2c233f-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7032.css?ver=1718972817	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-70324da0.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:21	11235/11235	---M-Z	200	added ('OK')	text/css	etag:%222be3-61c31126c8c1a-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7039.css?ver=1719846948	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7039f9fb.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:21	16496/16496	---M-Z	200	added ('OK')	text/css	etag:%224070-61b658c35f6da-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7046.css?ver=1718972818	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7046fdf3.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:21	9871/9871	---M-Z	200	added ('OK')	text/css	etag:%22268f-61c31175a61a5-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7053.css?ver=1719847031	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-705363aa.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:22	9871/9871	---M-Z	200	added ('OK')	text/css	etag:%22268f-61c8334347dca-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7060.css?ver=1720199702	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-70600ce5.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:22	9871/9871	---M-Z	200	added ('OK')	text/css	etag:%22268f-61cc213539e5f-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7067.css?ver=1720469733	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7067c731.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:22	5226/5226	---M-Z	200	added ('OK')	text/css	etag:%22146a-61b658c4855f1-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7074.css?ver=1718972819	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-707471ca.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:22	8507/8507	---M-Z	200	added ('OK')	text/css	etag:%22213b-61c3128ed323f-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7081.css?ver=1719847325	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-70814da3.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:23	9871/9871	---M-Z	200	added ('OK')	text/css	etag:%22268f-61c313de38ec3-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7089.css?ver=1719847677	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-70896876.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/oficinas-y-puntos-de-servicios/)
11:26:24	8594/8594	---M-Z	200	added ('OK')	text/css	etag:%222192-61b66e3b54828-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-169.css?ver=1718978581	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-1692f7d.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:25	49817/49817	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202024%2015:25:14%20GMT	https://www.arssenasa.gob.do/index.php/wp-json/wp/v2/pages/169	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/wp-json/wp/v2/pages/169.json	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:26	2110/2110	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202024%2015:25:15%20GMT	https://www.arssenasa.gob.do/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.arssenasa.gob.do%2Findex.php%2Fquienes-somos%2Fmarco-legal%2F	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/wp-json/oembed/1.0/embed609d.json	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Aug%202024%2015:25:15%20GMT	https://www.arssenasa.gob.do/?p=169	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/indexff23.html	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:26	2271/2271	---M-Z	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202024%2015:25:16%20GMT	https://www.arssenasa.gob.do/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.arssenasa.gob.do%2Findex.php%2Fquienes-somos%2Fmarco-legal%2F&format=xml	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/wp-json/oembed/1.0/embedfdd4	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:29	3336/3336	---M--	200	added ('OK')	image/svg+xml	etag:%22d08-56529e0bb7780%22	https://www.arssenasa.gob.do/wp-content/plugins/download-manager/assets/file-type-icons/pdf.svg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/plugins/download-manager/assets/file-type-icons/pdf.svg	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:31	173544/173544	---M--	200	added ('OK')	application/pdf	date:Thu,%2008%20Aug%202024%2015:25:19%20GMT	https://www.arssenasa.gob.do/index.php/download/ley-no-10-04-de-la-camara-de-cuentas-de-la-republica-dominicana/?wpdmdl=13650&refresh=66b4e27a930d51723130490	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/download/ley-no-10-04-de-la-camara-de-cuentas-de-la-republica-dominicana/index1871.html	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:33	201058/201058	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2015:25:19%20GMT	https://www.arssenasa.gob.do/index.php/download/ley-general-de-archivos-de-la-republica-dominicana-no-481-08/	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/download/ley-general-de-archivos-de-la-republica-dominicana-no-481-08/index.html	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:37	201117/201117	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2015:25:19%20GMT	https://www.arssenasa.gob.do/index.php/download/ley-no-10-04-de-la-camara-de-cuentas-de-la-republica-dominicana/	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/download/ley-no-10-04-de-la-camara-de-cuentas-de-la-republica-dominicana/index.html	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:39	12932/12932	---M-Z	200	added ('OK')	text/css	etag:%223284-61b67b5ca6bdf-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-3680.css?ver=1718982105	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-3680ef2d.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/rsi/)
11:26:44	646399/646399	---M--	200	added ('OK')	application/pdf	date:Thu,%2008%20Aug%202024%2015:25:19%20GMT	https://www.arssenasa.gob.do/index.php/download/ley-general-de-archivos-de-la-republica-dominicana-no-481-08/?wpdmdl=13655&refresh=66b4e27aa5da91723130490	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/download/ley-general-de-archivos-de-la-republica-dominicana-no-481-08/index3336.html	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:45	35102/35102	---M--	200	added ('OK')	application/pdf	date:Thu,%2008%20Aug%202024%2015:25:33%20GMT	https://www.arssenasa.gob.do/index.php/download/ley-no-13-07-sobre-tribunal-superior-administrativo/?wpdmdl=13663&refresh=66b4e27aac9721723130490	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/download/ley-no-13-07-sobre-tribunal-superior-administrativo/index788c.html	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:47	203072/203072	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2015:25:33%20GMT	https://www.arssenasa.gob.do/index.php/download/ley-no-13-07-sobre-tribunal-superior-administrativo/	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/download/ley-no-13-07-sobre-tribunal-superior-administrativo/index.html	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:47	47945/47945	---MC-	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202024%2015:25:33%20GMT	https://www.arssenasa.gob.do/index.php/wp-json/wp/v2/pages/3680	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/wp-json/wp/v2/pages/3680.json	(from https://www.arssenasa.gob.do/index.php/quienes-somos/rsi/)
11:26:47	342081/342081	---M--	200	added ('OK')	application/pdf	date:Thu,%2008%20Aug%202024%2015:25:33%20GMT	https://www.arssenasa.gob.do/index.php/download/ley-no-41-08-de-funcion-publica-y-crea-la-secretaria-de-estado-de-administracion-publica/?wpdmdl=13659&refresh=66b4e27aaa51c1723130490	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/download/ley-no-41-08-de-funcion-publica-y-crea-la-secretaria-de-estado-de-administracion-publica/indexd7bb.html	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:48	203020/203020	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2015:25:35%20GMT	https://www.arssenasa.gob.do/index.php/download/ley-no-82-79-sobre-declaracion-jurada-de-bienes/	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/download/ley-no-82-79-sobre-declaracion-jurada-de-bienes/index.html	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:48	14257/14257	---M--	200	added ('OK')	application/pdf	date:Thu,%2008%20Aug%202024%2015:25:37%20GMT	https://www.arssenasa.gob.do/index.php/download/ley-no-82-79-sobre-declaracion-jurada-de-bienes/?wpdmdl=13667&refresh=66b4e27ab49441723130490	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/download/ley-no-82-79-sobre-declaracion-jurada-de-bienes/indexc85c.html	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:48	2412/2412	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202024%2015:25:38%20GMT	https://www.arssenasa.gob.do/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.arssenasa.gob.do%2Findex.php%2Fquienes-somos%2Frsi%2F	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/wp-json/oembed/1.0/embed44c2.json	(from https://www.arssenasa.gob.do/index.php/quienes-somos/rsi/)
11:26:48	2573/2573	---M-Z	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202024%2015:25:38%20GMT	https://www.arssenasa.gob.do/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.arssenasa.gob.do%2Findex.php%2Fquienes-somos%2Frsi%2F&format=xml	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/wp-json/oembed/1.0/embedec00	(from https://www.arssenasa.gob.do/index.php/quienes-somos/rsi/)
11:26:48	62118/62118	---M--	200	added ('OK')	application/pdf	date:Thu,%2008%20Aug%202024%2015:25:38%20GMT	https://www.arssenasa.gob.do/index.php/download/ley-no-6-06-de-credito-publico/?wpdmdl=13671&refresh=66b4e27ab5ce31723130490	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/download/ley-no-6-06-de-credito-publico/index3cff.html	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:48	75177/75177	---M--	200	added ('OK')	image/jpeg	etag:%22125a9-5e1c70149cb2d%22	https://www.arssenasa.gob.do/wp-content/uploads/2021/03/header-impulsa2-1024x256.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2021/03/header-impulsa2-1024x256.jpg	(from https://www.arssenasa.gob.do/index.php/quienes-somos/rsi/)
11:26:49	1859/1859	---M-Z	200	added ('OK')	text/css	etag:%22743-61b66573c9940-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7974.css?ver=1718976224	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-7974faef.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/rsi/)
11:26:50	43877/43877	---M--	200	added ('OK')	application/pdf	date:Thu,%2008%20Aug%202024%2015:25:39%20GMT	https://www.arssenasa.gob.do/index.php/download/ley-no-567-05-de-tesoreria-nacional/?wpdmdl=13675&refresh=66b4e27ab6d2f1723130490	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/download/ley-no-567-05-de-tesoreria-nacional/index4ee7.html	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:50	202721/202721	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2015:25:38%20GMT	https://www.arssenasa.gob.do/index.php/download/ley-no-6-06-de-credito-publico/	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/download/ley-no-6-06-de-credito-publico/index.html	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:50	200615/200615	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2015:25:38%20GMT	https://www.arssenasa.gob.do/index.php/download/ley-no-567-05-de-tesoreria-nacional/	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/download/ley-no-567-05-de-tesoreria-nacional/index.html	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:51	203257/203257	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2015:25:39%20GMT	https://www.arssenasa.gob.do/index.php/download/ley-340-06-sobre-compras-y-contrataciones-de-bienes-servicios/	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/download/ley-340-06-sobre-compras-y-contrataciones-de-bienes-servicios/index.html	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:51	24611/24611	---M-Z	200	added ('OK')	text/css	etag:%226023-61b685ef3ddb7-gzip%22	https://www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-3947.css?ver=1718984943	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/elementor/css/post-3947a9c5.css	(from https://www.arssenasa.gob.do/index.php/quienes-somos/rsi/rsi-inclusion-social/)
11:26:51	39485/39485	---M--	200	added ('OK')	application/pdf	date:Thu,%2008%20Aug%202024%2015:25:40%20GMT	https://www.arssenasa.gob.do/index.php/download/ley-5-07-sistema-de-administracion-financiera-del-estado/?wpdmdl=13683&refresh=66b4e27abc72e1723130490	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/download/ley-5-07-sistema-de-administracion-financiera-del-estado/indexcc0c.html	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
11:26:51	230814/230814	---M--	200	added ('OK')	application/pdf	date:Thu,%2008%20Aug%202024%2015:25:40%20GMT	https://www.arssenasa.gob.do/index.php/download/ley-340-06-sobre-compras-y-contrataciones-de-bienes-servicios/?wpdmdl=13679&refresh=66b4e27ab7e511723130490	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/index.php/download/ley-340-06-sobre-compras-y-contrataciones-de-bienes-servicios/index779e.html	(from https://www.arssenasa.gob.do/index.php/quienes-somos/marco-legal/)
